program_row_id,canonical_title,canonical_slug,canonical_url,cluster,pillar,search_intent,funnel_stage,source_preservation_classification,source_route_live,pillar_url,pillar_route_evidence,pillar_link_status,sibling_target_program_row_id,sibling_target_title,sibling_url,sibling_relationship,sibling_target_source_preservation_classification,sibling_target_route_live,sibling_link_status,primary_cta_url,primary_cta_label,primary_cta_name,primary_cta_placement_code,primary_cta_placement_guidance,primary_cta_assignment_rule,primary_cta_assignment_basis,primary_cta_approved_route_evidence,primary_cta_role,primary_cta_is_appointment,primary_cta_status,appointment_cta_url,appointment_cta_label,appointment_cta_name,appointment_cta_placement_code,appointment_cta_placement_guidance,appointment_cta_assignment_rule,appointment_cta_assignment_basis,appointment_cta_approved_route_evidence,appointment_cta_role,appointment_cta_distinct_from_primary,appointment_cta_status,triangle_plan_status,primary_cta_plan_status,appointment_cta_plan_status,rendered_status,rendered_triangle_verified,live_status,live_triangle_verified,release_status,numerical_release_cap_applies
MRX1000-0022,Cash For Mineral Rights: Market Update For First-Time Sellers,cash-for-mineral-rights-market-update-for-first-time-sellers,/blog/cash-for-mineral-rights-market-update-for-first-time-sellers/,sell-mineral-rights-decision-process,sell-mineral-rights,royalty-income,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0023,Cash For Mineral Rights: Market Update For Mineral Owners,/blog/cash-for-mineral-rights-market-update-for-mineral-owners/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:royalty-income,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:royalty-income,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0023,Cash For Mineral Rights: Market Update For Mineral Owners,cash-for-mineral-rights-market-update-for-mineral-owners,/blog/cash-for-mineral-rights-market-update-for-mineral-owners/,sell-mineral-rights-decision-process,sell-mineral-rights,valuation,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0024,Cash For Mineral Rights: Mistakes For Mineral Owners,/blog/cash-for-mineral-rights-mistakes-for-mineral-owners/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:valuation,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:valuation,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0024,Cash For Mineral Rights: Mistakes For Mineral Owners,cash-for-mineral-rights-mistakes-for-mineral-owners,/blog/cash-for-mineral-rights-mistakes-for-mineral-owners/,sell-mineral-rights-decision-process,sell-mineral-rights,valuation,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0025,Cash For Mineral Rights: Negotiation Tips For Mineral Owners,/blog/cash-for-mineral-rights-negotiation-tips-for-mineral-owners/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:valuation,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:valuation,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0025,Cash For Mineral Rights: Negotiation Tips For Mineral Owners,cash-for-mineral-rights-negotiation-tips-for-mineral-owners,/blog/cash-for-mineral-rights-negotiation-tips-for-mineral-owners/,sell-mineral-rights-decision-process,sell-mineral-rights,valuation,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0026,Cash For Mineral Rights: Risk Checklist In 2026,/blog/cash-for-mineral-rights-risk-checklist-in-2026/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:valuation,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:valuation,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0026,Cash For Mineral Rights: Risk Checklist In 2026,cash-for-mineral-rights-risk-checklist-in-2026,/blog/cash-for-mineral-rights-risk-checklist-in-2026/,sell-mineral-rights-decision-process,sell-mineral-rights,education,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0027,Cash For Mineral Rights: Selling Process For Mineral Owners,/blog/cash-for-mineral-rights-selling-process-for-mineral-owners/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:education,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:education,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0027,Cash For Mineral Rights: Selling Process For Mineral Owners,cash-for-mineral-rights-selling-process-for-mineral-owners,/blog/cash-for-mineral-rights-selling-process-for-mineral-owners/,sell-mineral-rights-decision-process,sell-mineral-rights,valuation,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0028,Cash For Mineral Rights: Timeline In 2026,/blog/cash-for-mineral-rights-timeline-in-2026/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:valuation,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:valuation,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0028,Cash For Mineral Rights: Timeline In 2026,cash-for-mineral-rights-timeline-in-2026,/blog/cash-for-mineral-rights-timeline-in-2026/,sell-mineral-rights-decision-process,sell-mineral-rights,education,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0029,Cash For Mineral Rights: Valuation Factors In 2026,/blog/cash-for-mineral-rights-valuation-factors-in-2026/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:education,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:education,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0029,Cash For Mineral Rights: Valuation Factors In 2026,cash-for-mineral-rights-valuation-factors-in-2026,/blog/cash-for-mineral-rights-valuation-factors-in-2026/,sell-mineral-rights-decision-process,sell-mineral-rights,education,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0030,Cash For Mineral Rights: Valuation Factors Step By Step,/blog/cash-for-mineral-rights-valuation-factors-step-by-step/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:education,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:education,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0030,Cash For Mineral Rights: Valuation Factors Step By Step,cash-for-mineral-rights-valuation-factors-step-by-step,/blog/cash-for-mineral-rights-valuation-factors-step-by-step/,sell-mineral-rights-decision-process,sell-mineral-rights,tax-planning,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0031,Cash For Mineral Rights: Valuation Factors Without Obligation,/blog/cash-for-mineral-rights-valuation-factors-without-obligation/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:tax-planning,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:tax-planning,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0031,Cash For Mineral Rights: Valuation Factors Without Obligation,cash-for-mineral-rights-valuation-factors-without-obligation,/blog/cash-for-mineral-rights-valuation-factors-without-obligation/,sell-mineral-rights-decision-process,sell-mineral-rights,inherited-rights,decision,planning_only_inventory,false,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0032,Common Mistakes When Selling Mineral Rights,/blog/common-mistakes-when-selling-mineral-rights/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:inherited-rights,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:inherited-rights,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
