program_row_id,canonical_title,canonical_slug,canonical_url,pillar,pillar_url,cluster,primary_keyword,secondary_keywords,search_intent,funnel_stage,owner_persona,source_system,source_record_id,source_handle,searchatlas_map_id,searchatlas_title_uuid,searchatlas_record_id,searchatlas_record_id_dropped,content_genius_article_uuid,content_genius_editor_url,repo_path,existing_url,publication_status,draft,frontmatter_noindex,publication_gate_nonpublic,noindex_required,preservation_classification,normalized_status,publication_state,is_pilot_001,pilot_article_id,pilot_batch_id,pilot_mdx_path,pilot_searchatlas_workflow_status,pilot_searchatlas_workflow_status_evidence_is_non_creation,pilot_searchatlas_record_status,pilot_dedupe_disposition,pilot_compliance_gate,pilot_compliance_disposition,pilot_compliance_publication_approval,pilot_compliance_legal_tax_sensitive,pilot_compliance_human_escalation_required,pilot_compliance_human_escalation_specialist,map_cluster,dedupe_group_id,canonical_group_owner_url,exact_slug_unique,exact_title_unique,nearest_same_cluster_slug,cannibalization_score,dedupe_review_status,action,action_reason,compliance_status,schema_status,internal_link_role,next_owner,source_body_imported,deployment_id,deployment_url,production_verification_path,production_verification_sha256,production_verified_at,index_status,performance_status,refresh_due_date,last_verified_at
MRX1000-0217,Mineral Appraisal: Due Diligence Step By Step,mineral-appraisal-due-diligence-step-by-step,https://mineralrightsxchange.com/blog/mineral-appraisal-due-diligence-step-by-step/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,tax-planning,consideration,Texas mineral owner,factory_queue_title_metadata,MRX-AEO-01475,factory-queue:MRX-AEO-01475,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-due-diligence-step-by-step,https://mineralrightsxchange.com/blog/mineral-appraisal-due-diligence-step-by-step/,true,true,mineral-appraisal-due-diligence-in-2026,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0218,Mineral Appraisal: Due Diligence Without Obligation,mineral-appraisal-due-diligence-without-obligation,https://mineralrightsxchange.com/blog/mineral-appraisal-due-diligence-without-obligation/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,inherited-rights,consideration,mineral owner,factory_queue_title_metadata,MRX-AEO-01376,factory-queue:MRX-AEO-01376,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-due-diligence-without-obligation,https://mineralrightsxchange.com/blog/mineral-appraisal-due-diligence-without-obligation/,true,true,mineral-rights-valuation-due-diligence-without-obligation,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0219,Mineral Appraisal: Family Decision Guide In 2026,mineral-appraisal-family-decision-guide-in-2026,https://mineralrightsxchange.com/blog/mineral-appraisal-family-decision-guide-in-2026/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,education,consideration,family trustee,factory_queue_title_metadata,MRX-AEO-01174,factory-queue:MRX-AEO-01174,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-family-decision-guide-in-2026,https://mineralrightsxchange.com/blog/mineral-appraisal-family-decision-guide-in-2026/,true,true,mineral-appraisal-family-decision-guide-step-by-step,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0220,Mineral Appraisal: Family Decision Guide Step By Step,mineral-appraisal-family-decision-guide-step-by-step,https://mineralrightsxchange.com/blog/mineral-appraisal-family-decision-guide-step-by-step/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,tax-planning,consideration,Texas mineral owner,factory_queue_title_metadata,MRX-AEO-01075,factory-queue:MRX-AEO-01075,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-family-decision-guide-step-by-step,https://mineralrightsxchange.com/blog/mineral-appraisal-family-decision-guide-step-by-step/,true,true,mineral-appraisal-family-decision-guide-in-2026,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0221,Mineral Appraisal: Faq In 2026,mineral-appraisal-faq-in-2026,https://mineralrightsxchange.com/blog/mineral-appraisal-faq-in-2026/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,education,consideration,mineral owner,factory_queue_title_metadata,MRX-AEO-01664,factory-queue:MRX-AEO-01664,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-faq-in-2026,https://mineralrightsxchange.com/blog/mineral-appraisal-faq-in-2026/,true,true,mineral-appraisal-guide-in-2026,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0222,Mineral Appraisal: Faq Step By Step,mineral-appraisal-faq-step-by-step,https://mineralrightsxchange.com/blog/mineral-appraisal-faq-step-by-step/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,tax-planning,consideration,landowner,factory_queue_title_metadata,MRX-AEO-01565,factory-queue:MRX-AEO-01565,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-faq-step-by-step,https://mineralrightsxchange.com/blog/mineral-appraisal-faq-step-by-step/,true,true,mineral-appraisal-guide-step-by-step,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0223,Mineral Appraisal: Faq Without Obligation,mineral-appraisal-faq-without-obligation,https://mineralrightsxchange.com/blog/mineral-appraisal-faq-without-obligation/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,inherited-rights,consideration,royalty recipient,factory_queue_title_metadata,MRX-AEO-01466,factory-queue:MRX-AEO-01466,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-faq-without-obligation,https://mineralrightsxchange.com/blog/mineral-appraisal-faq-without-obligation/,true,true,mineral-appraisal-checklist-without-obligation,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0224,Mineral Appraisal: Guide For Mineral Owners,mineral-appraisal-guide-for-mineral-owners,https://mineralrightsxchange.com/blog/mineral-appraisal-guide-for-mineral-owners/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,valuation,consideration,landowner,factory_queue_title_metadata,MRX-AEO-01061,factory-queue:MRX-AEO-01061,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-guide-for-mineral-owners,https://mineralrightsxchange.com/blog/mineral-appraisal-guide-for-mineral-owners/,true,true,mineral-appraisal-checklist-for-mineral-owners,0.5,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0225,Mineral Appraisal: Guide In 2026,mineral-appraisal-guide-in-2026,https://mineralrightsxchange.com/blog/mineral-appraisal-guide-in-2026/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,education,consideration,royalty recipient,factory_queue_title_metadata,MRX-AEO-01754,factory-queue:MRX-AEO-01754,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-guide-in-2026,https://mineralrightsxchange.com/blog/mineral-appraisal-guide-in-2026/,true,true,mineral-appraisal-faq-in-2026,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0226,Mineral Appraisal: Guide Step By Step,mineral-appraisal-guide-step-by-step,https://mineralrightsxchange.com/blog/mineral-appraisal-guide-step-by-step/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,tax-planning,consideration,estate executor,factory_queue_title_metadata,MRX-AEO-01655,factory-queue:MRX-AEO-01655,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-guide-step-by-step,https://mineralrightsxchange.com/blog/mineral-appraisal-guide-step-by-step/,true,true,mineral-appraisal-checklist-step-by-step,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0227,Mineral Appraisal: Market Update For Mineral Owners,mineral-appraisal-market-update-for-mineral-owners,https://mineralrightsxchange.com/blog/mineral-appraisal-market-update-for-mineral-owners/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,valuation,consideration,estate executor,factory_queue_title_metadata,MRX-AEO-01071,factory-queue:MRX-AEO-01071,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-market-update-for-mineral-owners,https://mineralrightsxchange.com/blog/mineral-appraisal-market-update-for-mineral-owners/,true,true,mineral-appraisal-market-update-without-obligation,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0228,Mineral Appraisal: Market Update Without Obligation,mineral-appraisal-market-update-without-obligation,https://mineralrightsxchange.com/blog/mineral-appraisal-market-update-without-obligation/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,inherited-rights,consideration,family trustee,factory_queue_title_metadata,MRX-AEO-01566,factory-queue:MRX-AEO-01566,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-market-update-without-obligation,https://mineralrightsxchange.com/blog/mineral-appraisal-market-update-without-obligation/,true,true,mineral-rights-valuation-market-update-without-obligation,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0229,Mineral Appraisal: Mistakes For Mineral Owners,mineral-appraisal-mistakes-for-mineral-owners,https://mineralrightsxchange.com/blog/mineral-appraisal-mistakes-for-mineral-owners/,mineral-rights-value,/mineral-rights-value/,valuation-methodology-drivers,mineral appraisal,mineral rights valuation; how much are mineral rights worth; oil and gas royalty valuation; value of royalty checks,valuation,consideration,landowner,factory_queue_title_metadata,MRX-AEO-01261,factory-queue:MRX-AEO-01261,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:mineral-appraisal-mistakes-for-mineral-owners,https://mineralrightsxchange.com/blog/mineral-appraisal-mistakes-for-mineral-owners/,true,true,mineral-appraisal-guide-for-mineral-owners,0.5,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
